name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
Mahindra Xylo D4 BSIV,2012,12.923909999653127,100000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,8
Mahindra Bolero 2011-2019 SLX,2012,13.017002861746503,120000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,7
Maruti Swift VXI,2019,13.321214236149494,5000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5
Ford Ecosport 1.5 DV5 MT Trend,2016,13.151922179645874,68609,Diesel,Dealer,Manual,First Owner,22.7,1498,89.84,5
Ford EcoSport 1.5 TDCi Titanium BE BSIV,2018,13.737549016494562,33360,Diesel,Dealer,Manual,First Owner,22.77,1498,98.59,5
Nissan Kicks XL BSIV,2019,13.664687668229691,14317,Petrol,Dealer,Manual,First Owner,14.23,1498,104.55,5
Ford Figo Diesel Titanium,2012,12.323855681186558,87237,Diesel,Dealer,Manual,Second Owner,20.0,1399,68.05,5
Ford Figo 1.5D Trend MT,2017,13.122363377404328,62960,Diesel,Dealer,Manual,First Owner,25.83,1498,99.0,5
Maruti Swift Dzire AMT VXI,2017,13.304684934198283,26634,Petrol,Dealer,Automatic,First Owner,21.21,1197,81.8,5
Ford Figo Diesel EXI Option,2012,12.180754837545884,163720,Diesel,Dealer,Manual,First Owner,18.5,1399,68.0,5
Maruti Wagon R LXI BS IV,2012,12.487485104968359,67998,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,5
Ford Freestyle Trend Diesel,2018,13.38472764187182,20706,Diesel,Dealer,Manual,First Owner,23.8,1499,98.63,5
Ford Figo Aspire 1.5 TDCi Trend,2015,12.936033799212835,100581,Diesel,Dealer,Manual,First Owner,25.83,1498,99.0,5
Renault Duster 85PS Diesel RxE Adventure,2015,13.304684934198283,67303,Diesel,Dealer,Manual,First Owner,20.45,1461,83.8,5
Maruti Ritz VXi,2013,12.736700896592344,79139,Petrol,Dealer,Manual,First Owner,18.5,1197,85.8,5
Hyundai Grand i10 CRDi Sportz,2014,12.765688433465597,84784,Diesel,Dealer,Manual,First Owner,24.0,1120,70.0,5
Maruti Ritz LDi,2012,12.487485104968359,130376,Diesel,Dealer,Manual,Second Owner,23.2,1248,73.94,5
Tata Safari DICOR 2.2 EX 4x2,2017,13.345506928718539,72000,Diesel,Individual,Manual,First Owner,13.93,2179,138.03,7
Hyundai Verna CRDi SX,2008,12.409013489526863,127000,Diesel,Individual,Manual,Second Owner,16.8,1493,110.0,5
Maruti Swift VDI BSIV,2014,12.886641043883259,120000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5
Hyundai Xcent 1.1 CRDi S,2014,13.102160670086809,100000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,5
Maruti Ertiga SHVS VDI,2018,13.769466619462868,40000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7
Maruti Swift Dzire VDI,2013,13.17115354157376,110000,Diesel,Individual,Manual,First Owner,23.4,1248,74.0,5
Tata Tigor 1.2 Revotron XZ Option,2017,13.217673557208654,30000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,5
Tata Indica Vista TDI LX,2014,12.206072645530174,120000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,5
Ford Figo Aspire 1.2 Ti-VCT Trend,2017,13.122363377404328,15000,Petrol,Individual,Manual,First Owner,18.16,1196,86.8,5
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,13.623138665316818,33500,Diesel,Individual,Manual,First Owner,23.65,1248,88.5,5
Mahindra Quanto C6,2012,12.429216196844383,70000,Diesel,Individual,Manual,First Owner,17.21,1493,100.0,7
Toyota Etios Cross 1.2L G,2015,13.304684934198283,10000,Petrol,Individual,Manual,First Owner,18.16,1197,78.8,5
Mahindra Scorpio S7 120,2018,14.09692301740246,22053,Diesel,Individual,Manual,First Owner,16.36,2179,120.0,7
Mahindra TUV 300 T8,2016,13.554145793829866,50000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,7
Chevrolet Optra Magnum 2.0 LS,2011,12.936033799212835,78432,Diesel,Individual,Manual,First Owner,16.52,1991,123.7,5
Hyundai Santa Fe 4X4,2011,13.623138665316818,125000,Diesel,Individual,Manual,Second Owner,14.66,2199,194.3,7
Ford Aspire Trend Diesel BSIV,2018,13.180632285528304,80000,Diesel,Individual,Manual,First Owner,26.1,1498,99.23,5
Toyota Innova 2.5 V Diesel 8-seater,2006,12.959844447906553,270000,Diesel,Individual,Manual,Third Owner,12.8,2494,102.0,8
Honda Brio V MT,2012,12.644327576461329,50000,Petrol,Individual,Manual,Second Owner,19.4,1198,86.8,5
Tata Tiago 1.2 Revotron XZ,2017,12.873902018105829,20000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5
Hyundai Creta 1.6 VTVT E Plus,2016,13.458835614025542,30000,Petrol,Individual,Manual,First Owner,15.29,1591,121.3,5
Hyundai i10 Sportz 1.1L,2010,12.206072645530174,70000,Petrol,Individual,Manual,Second Owner,19.81,1086,68.05,5
Toyota Innova 2.5 G (Diesel) 8 Seater,2013,13.864300722133706,7200,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,8
Honda City i DTEC SV,2014,13.270783382522602,97000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5
Hyundai EON Era Plus,2014,12.206072645530174,60000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5
Chevrolet Sail Hatchback Petrol LS ABS,2013,12.409013489526863,25000,Petrol,Individual,Manual,First Owner,18.2,1199,84.8,5
Hyundai i10 Sportz,2010,12.254862809699606,94000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5
Maruti Baleno LXI,2005,10.819778284410283,90000,Petrol,Individual,Manual,Second Owner,15.4,1590,94.0,5
Chevrolet Captiva 2.2 LTZ AWD,2012,13.458835614025542,50000,Diesel,Individual,Automatic,Second Owner,12.12,2231,184.0,7
Tata Bolt Quadrajet XE,2019,13.399995114002609,35000,Diesel,Individual,Manual,First Owner,22.95,1248,74.0,5
Honda City i VTEC V,2015,13.353475098367715,117500,Petrol,Individual,Manual,Second Owner,17.4,1497,117.3,5
Mahindra XUV500 W8 2WD,2012,13.764217263576723,78500,Diesel,Individual,Manual,First Owner,15.1,2179,140.0,7
Hyundai i20 1.2 Asta Dual Tone,2018,13.514405465180353,8000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Ford Figo Aspire 1.2 Ti-VCT Sports Edition,2017,13.253391639810733,25000,Petrol,Individual,Manual,First Owner,18.12,1196,86.8,5
Hyundai Verna 1.6 SX,2012,13.017002861746503,60000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.32,5
Datsun RediGO 1.0 T Option,2019,12.873902018105829,10000,Petrol,Individual,Manual,First Owner,22.5,999,67.0,5
Ford Ikon 1.6 Nxt,2009,12.100712129872347,70000,Petrol,Individual,Manual,Second Owner,14.2,1597,92.0,5
Tata Nano LX,2015,11.77528972943772,60000,Petrol,Individual,Manual,First Owner,25.4,624,37.48,4
Honda City 2017-2020 GXi,2006,12.506177237980511,70000,Petrol,Individual,Manual,Second Owner,17.7,1497,78.0,5
Maruti 800 DX,1997,11.002099841204238,25000,Petrol,Individual,Manual,Third Owner,16.1,796,37.0,4
Hyundai Verna 1.6 Xi ABS,2006,12.043553716032399,90000,Petrol,Individual,Manual,Third Owner,13.9,1599,103.2,5
Hyundai Creta 1.6 CRDi SX,2015,13.794285900061666,90000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,5
Tata Tiago 1.2 Revotron XM,2018,13.102160670086809,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5
Ford Fiesta Diesel Style,2012,12.542544882151386,60000,Diesel,Individual,Manual,Second Owner,23.5,1498,88.7,5
Tata Tiago 1.2 Revotron XM,2018,12.873902018105829,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,5
Maruti Alto 800 VXI,2013,12.043553716032399,60000,Petrol,Individual,Manual,Fourth & Above Owner,22.74,796,47.3,5
Chevrolet Spark 1.0,2008,10.714417768752456,70000,Petrol,Individual,Manual,First Owner,18.0,995,62.0,5
Maruti Ertiga SHVS VDI,2016,13.369223455335854,80000,Diesel,Individual,Manual,Second Owner,24.52,1248,88.5,7
Mahindra Scorpio S2 9 Seater,2015,13.38472764187182,110000,Diesel,Individual,Manual,Second Owner,15.4,2523,75.0,9
Mahindra Scorpio LX,2013,13.122363377404328,115717,Diesel,Individual,Manual,First Owner,12.05,2179,120.0,9
Ford Fusion Plus 1.4 TDCi Diesel,2008,11.407564949312402,110000,Diesel,Individual,Manual,Second Owner,17.7,1399,68.0,5
Tata Aria Pure LX 4x2,2014,13.081541382884074,70000,Diesel,Individual,Manual,Second Owner,15.05,2179,147.9,7
Maruti Swift VXI,2019,13.353475098367715,4000,Petrol,Individual,Manual,First Owner,21.21,1197,81.8,5
Hyundai i10 Sportz,2011,12.429216196844383,50000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,5
Hyundai Grand i10 Sportz,2016,12.706847933442663,70000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,1197,82.0,5
Hyundai i10 Magna,2009,12.100712129872347,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5
Hyundai i20 Magna,2010,12.254862809699606,50000,Petrol,Individual,Manual,Second Owner,18.5,1197,80.0,5
Maruti Swift Dzire ZDI,2016,13.217673557208654,55000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5
Tata Nexon 1.2 Revotron XZA Plus,2020,13.764217263576723,5000,Petrol,Individual,Automatic,First Owner,17.0,1198,108.5,5
Mahindra Bolero 2011-2019 ZLX,2013,12.971540487669746,100000,Diesel,Individual,Manual,Second Owner,15.96,2523,62.1,7
Hyundai i10 Sportz,2014,12.759957758756611,23000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5
Maruti Alto 800 LX,2014,12.185869938212655,60000,Petrol,Individual,Manual,Second Owner,22.74,796,47.3,5
Maruti Wagon R LXI Minor,2010,11.918390573078392,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,5
Maruti Wagon R LXI Minor,2009,11.918390573078392,60000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,5
Tata Safari Storme VX Varicor 400,2019,14.038654109278484,100000,Diesel,Individual,Manual,First Owner,14.1,2179,153.86,7
Maruti Ertiga VDI,2015,13.304684934198283,90000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,7
Tata Nano Lx BSIV,2010,11.082142548877775,26432,Petrol,Dealer,Manual,First Owner,25.4,624,37.48,4
Maruti Omni E 8 Str STD,2016,12.301382825334498,46702,Petrol,Dealer,Manual,First Owner,16.8,796,34.2,8
Maruti Omni E 8 Str STD,2016,12.301382825334498,46706,Petrol,Dealer,Manual,First Owner,16.8,796,34.2,8
Tata Indica V2 eXeta GLS,2006,11.608235644774552,53523,Petrol,Dealer,Manual,First Owner,16.84,1193,64.4,5
Chevrolet Beat Diesel LT,2012,12.072541252905651,56365,Diesel,Dealer,Manual,First Owner,25.44,936,56.3,5
Chevrolet Spark 1.0 LT,2011,11.982929094215963,49563,Petrol,Dealer,Manual,First Owner,16.2,995,62.1,5
Maruti 800 Std BSIII,2004,11.082142548877775,56432,Petrol,Dealer,Manual,First Owner,16.1,796,37.0,4
Maruti 800 AC,2002,11.002099841204238,52365,Petrol,Dealer,Manual,Second Owner,16.1,796,37.0,4
Maruti Alto LXi BSIII,2007,11.695247021764184,53512,Petrol,Dealer,Manual,Second Owner,19.7,796,46.3,5
Mahindra Ssangyong Rexton RX7,2013,13.815510557964274,40000,Diesel,Individual,Automatic,First Owner,11.18,2696,184.0,7
Maruti Wagon R LXI BS IV,2010,12.301382825334498,46533,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,5
Maruti Omni 8 Seater BSIV,2008,11.652678711655406,58632,Petrol,Dealer,Manual,Second Owner,14.0,796,35.0,5
Mahindra XUV500 AT W6 2WD,2016,13.652991628466498,80000,Diesel,Individual,Automatic,Second Owner,16.0,2179,140.0,7
Maruti Ertiga SHVS VDI,2016,13.527828485512494,70000,Diesel,Individual,Manual,First Owner,24.52,1248,88.5,7
Renault KWID 1.0 RXT Optional,2017,12.487485104968359,90000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5
Ford Classic 1.6 Duratec Titanium,2014,13.017002861746503,110000,Petrol,Individual,Manual,Second Owner,14.09,1596,99.6,5
Mahindra Quanto C6,2013,12.323855681186558,90000,Diesel,Individual,Manual,First Owner,17.21,1493,100.0,7
Mahindra Scorpio S10 7 Seater,2015,13.933293593620657,70000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,7
Maruti Swift VXI with ABS,2009,12.506177237980511,80000,Petrol,Individual,Manual,First Owner,16.6,1197,85.0,5
Maruti Alto LX,2007,11.77528972943772,78000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,5
Mahindra Bolero Power Plus SLE,2017,13.399995114002609,45000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,7
Maruti Alto K10 VXI,2015,12.388394202324129,50000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,5
Maruti Alto 800 LXI,2017,12.524526376648708,58000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,5
Toyota Innova 2.5 VX 8 STR BSIV,2012,13.527828485512494,120000,Diesel,Individual,Manual,First Owner,12.8,2494,102.0,8
Chevrolet Aveo U-VA 1.2,2007,11.082142548877775,30000,Petrol,Individual,Manual,Second Owner,14.7,1150,76.0,5
Tata Safari Storme EX,2017,13.652991628466498,162000,Diesel,Individual,Manual,First Owner,14.1,2179,147.94,7
Maruti Wagon R LXI CNG,2016,12.611537753638338,50000,CNG,Individual,Manual,Second Owner,26.6,998,58.16,5
Hyundai i20 1.2 Magna Executive,2018,13.226723392728571,25000,Petrol,Individual,Manual,Second Owner,18.6,1197,81.83,5
Mahindra Scorpio 1.99 S6 Plus,2015,13.623138665316818,60000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,7
Hyundai Santro Xing GLS LPG,2010,11.918390573078392,70000,LPG,Individual,Manual,Third Owner,13.45,1086,62.1,5
Maruti Swift Dzire VDi,2009,12.128111104060462,138000,Diesel,Individual,Manual,Second Owner,19.3,1248,73.9,5
Hyundai i10 Magna,2010,12.100712129872347,70000,Petrol,Individual,Manual,Second Owner,20.36,1197,78.9,5
Maruti Alto LXi,2010,11.982929094215963,48000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5
Ford Endeavour 3.0L 4X2 AT,2012,13.122363377404328,110000,Diesel,Individual,Automatic,First Owner,11.4,2953,153.86,7
Maruti Swift VDI BSIV,2014,12.834681304952548,88000,Diesel,Individual,Manual,Second Owner,25.2,1248,74.0,5
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015,13.710150042306449,68000,Diesel,Individual,Manual,First Owner,12.99,2494,100.6,7
Hyundai Grand i10 Sportz,2017,13.038979594549872,70000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,5
Renault Duster 85PS Diesel RxL,2014,13.081541382884074,80000,Diesel,Individual,Manual,First Owner,20.45,1461,83.8,5
Maruti Swift VDI,2013,12.676076274775909,100000,Diesel,Individual,Manual,Third Owner,22.9,1248,74.0,5
Maruti Swift VDI,2013,12.821258284620408,96000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,5
Maruti Zen LX,2002,11.225243392518447,30000,Petrol,Individual,Manual,Third Owner,17.3,993,60.0,5
Maruti Ritz LDi,2016,12.89921982609012,60000,Diesel,Individual,Manual,Third Owner,23.2,1248,73.94,5
Maruti Swift VDI BSIV,2014,12.959844447906553,65000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,5
Maruti Celerio ZXI,2014,12.691580461311874,48000,Petrol,Individual,Manual,First Owner,23.1,998,67.04,5
Hyundai Grand i10 Magna,2016,12.765688433465597,65300,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,5
Hyundai i20 1.2 Asta Dual Tone,2018,13.304684934198283,40000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,5
Chevrolet Beat Diesel,2012,11.695247021764184,60000,Diesel,Individual,Manual,Second Owner,25.44,936,57.6,5
Maruti Alto K10 2010-2014 VXI,2012,12.206072645530174,70000,Petrol,Individual,Manual,Second Owner,20.92,998,67.1,5
Maruti Alto LXi BSIII,2008,11.512925464970229,70000,Petrol,Individual,Manual,Third Owner,19.7,796,46.3,5
Hyundai Grand i10 CRDi Asta,2014,12.765688433465597,70000,Diesel,Individual,Manual,Second Owner,24.0,1120,70.0,5
Maruti Alto LXi,2006,11.350406535472453,150000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5
Maruti Alto K10 VXI Optional,2019,12.896716695872,10000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,5
Hyundai Verna 1.6 CRDI,2014,13.270783382522602,56000,Diesel,Individual,Manual,First Owner,22.32,1582,126.3,5
Datsun RediGO T Option,2017,12.577636201962656,30000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,5
Hyundai Grand i10 Magna,2014,12.84792653170257,50000,Petrol,Individual,Manual,Second Owner,18.9,1197,82.0,5
Ford Figo Diesel EXI,2010,12.206072645530174,120000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,5
Maruti Wagon R LXI CNG,2018,12.873902018105829,40000,CNG,Individual,Manual,First Owner,26.6,998,58.16,5
Hyundai Grand i10 1.2 Kappa Asta,2017,13.122363377404328,27500,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5
Maruti Ertiga VDI,2012,13.16158409055761,73000,Diesel,Individual,Manual,First Owner,20.77,1248,88.76,7
Maruti Swift Dzire VDI,2017,13.38472764187182,75000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5
Renault KWID Climber 1.0 MT,2018,12.84792653170257,5000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,5
Maruti Wagon R LXI LPG BSIV,2010,12.524526376648708,50000,LPG,Individual,Manual,First Owner,26.2,998,58.2,5
Maruti Swift Dzire VDI,2015,13.16158409055761,70000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5
Maruti Swift Dzire VDI,2015,13.321214236149494,60000,Diesel,Individual,Manual,First Owner,26.59,1248,74.0,5
Maruti Wagon R LXI,2004,11.350406535472453,110000,Petrol,Individual,Manual,First Owner,18.9,998,67.1,5
Renault Duster 85PS Diesel RxL Optional,2013,13.102160670086809,95000,Diesel,Individual,Manual,First Owner,20.46,1461,83.8,5
Hyundai EON Era Plus,2015,12.345830240069793,34000,Petrol,Individual,Manual,Second Owner,21.1,814,55.2,5
Hyundai Grand i10 Sportz,2015,12.926348493478372,25000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,5
Maruti Eeco CNG 5 Seater AC BSIV,2019,12.799399490807907,120000,CNG,Individual,Manual,Second Owner,21.94,1196,61.7,5
Toyota Etios Cross 1.4L GD,2014,13.217673557208654,31000,Diesel,Individual,Manual,First Owner,23.59,1364,67.06,5
Maruti Wagon R LXI CNG,2018,13.038979594549872,70000,CNG,Individual,Manual,First Owner,26.6,998,58.16,5
Maruti Ritz VXi (ABS) BS IV,2011,12.154779351142624,47000,Petrol,Individual,Manual,First Owner,18.5,1197,85.8,5
Hyundai Santro Magna AMT BSIV,2019,13.120361374733656,5000,Petrol,Individual,Automatic,First Owner,20.3,1086,68.0,5
Maruti Eeco 7 Seater Standard BSIV,2018,12.788288265382837,44000,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,7
Toyota Etios Diesel TRD Sportivo,2012,12.535376392672774,120000,Diesel,Individual,Manual,Second Owner,23.59,1364,67.1,5
Fiat Grande Punto EVO 1.3 Active,2014,12.676076274775909,39395,Diesel,Individual,Manual,First Owner,21.2,1248,75.0,5
Renault Fluence 1.5,2013,13.270783382522602,67000,Diesel,Individual,Manual,Second Owner,20.4,1461,108.5,5
Honda City VX CVT,2019,14.077874822431765,20000,Petrol,Individual,Automatic,First Owner,17.4,1497,117.6,5
Honda Amaze VX i-DTEC,2018,13.623138665316818,40000,Diesel,Individual,Manual,First Owner,25.8,1498,98.6,5
Toyota Corolla AE,2004,12.043553716032399,120000,Petrol,Individual,Manual,Second Owner,13.4,1794,125.0,5
Toyota Fortuner 4x4 MT,2014,14.346138809026444,80000,Diesel,Individual,Manual,Second Owner,12.55,2982,168.5,7
Hyundai Santro Sportz BSIV,2018,13.102160670086809,7000,Petrol,Individual,Manual,First Owner,20.3,1086,68.0,5
Mahindra XUV500 W4,2018,13.864300722133706,15000,Diesel,Individual,Manual,First Owner,16.0,2179,140.0,7
Chevrolet Beat LT,2016,12.254862809699606,50000,Petrol,Individual,Manual,First Owner,18.6,1199,76.8,5
Mahindra Scorpio Intelli Hybrid S10,2016,14.038654109278484,30000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,7
Maruti Swift VDI,2012,12.676076274775909,120000,Diesel,Individual,Manual,Second Owner,22.9,1248,74.0,5
Chevrolet Optra Magnum 2.0 LT,2012,12.89921982609012,64000,Diesel,Individual,Manual,First Owner,16.52,1991,123.7,5
Maruti Ritz VDi,2013,12.676076274775909,120000,Diesel,Individual,Manual,First Owner,23.2,1248,73.94,5
Toyota Corolla Altis Diesel D4DG,2012,13.304684934198283,85000,Diesel,Individual,Manual,First Owner,21.43,1364,87.2,5
Maruti Alto K10 2010-2014 VXI,2012,12.524526376648708,50000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,5
Maruti Alto LXi,2009,12.043553716032399,59000,Petrol,Individual,Manual,Second Owner,19.7,796,46.3,5
Chevrolet Beat Diesel LT,2012,11.951180395901384,98000,Diesel,Individual,Manual,First Owner,25.44,936,57.6,5
Renault Duster 85PS Diesel RxL Plus,2015,13.337474757021274,140000,Diesel,Individual,Manual,Second Owner,20.45,1461,83.8,5
Hyundai Grand i10 1.2 Kappa Sportz Option,2017,13.180632285528304,50000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,5
Toyota Etios Liva VD,2015,13.217673557208654,40000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,5
Honda City i DTEC SV,2014,13.304684934198283,90000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5
Mahindra XUV500 W4,2014,13.383187995686226,117000,Diesel,Individual,Manual,Third Owner,15.1,2179,140.0,7
Honda City i DTEC SV,2014,13.345506928718539,90000,Diesel,Individual,Manual,First Owner,26.0,1498,98.6,5
Chevrolet Spark 1.0 PS,2010,11.736069016284437,70000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,5
Chevrolet Tavera Neo 3 LS 9 Str BSIII,2009,12.628067055589549,230000,Diesel,Individual,Manual,Second Owner,13.58,2499,72.4,9
Maruti SX4 ZXI MT BSIV Leather,2010,12.560244459250788,155000,Petrol,Individual,Manual,Second Owner,15.5,1586,103.3,5
Tata Xenon XT EX 4X4,2015,13.304684934198283,60000,Diesel,Individual,Manual,Second Owner,13.49,2179,138.03,5
Mahindra KUV 100 mFALCON G80 K8,2016,12.962194625251508,110000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,6
